2026-06-05 07:37:56.679 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.168 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.222 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.223 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.278 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.280 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.334 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.335 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.388 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.389 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.442 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.443 | DEBUG  | logging:callHandlers:1737 | Timeout on acquiring lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.445 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.445 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.496 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.497 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.551 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.552 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.608 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.609 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.662 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.663 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.714 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.715 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.769 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.769 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.822 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.823 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.875 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.875 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.929 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.930 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.983 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.984 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.037 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.039 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.091 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.092 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.147 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.148 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.200 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.201 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.254 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.255 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.306 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.307 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.360 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.360 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.411 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.412 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.464 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.465 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.518 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.519 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.571 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.572 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.626 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.627 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.681 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.683 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.737 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.738 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.791 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.793 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.848 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.849 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.905 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.906 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:18.961 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:18.962 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:19.013 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:19.014 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
